y,x,raw_signal_mean,raw_signal_peak,raw_signal_p90,raw_background_median,net_intensity_mean,net_intensity_peak,net_intensity_p90,filtered_peak,frame,source_baseline,source_bgsub,branch_agreement,bgsub_filtered_peak,bgsub_net_intensity_p90,bgsub_net_intensity_mean,base_filtered_peak,base_net_intensity_p90,base_net_intensity_mean,candidate_id,base_prev_support,base_next_support,bg_prev_support,bg_next_support,temporal_support_sum,temporal_support_any,rescoring_score
129.0,184.0,142.22448979591837,203.0,173.0,113.0,29.224489795918373,90.0,60.0,44.623023986816406,86.0,1.0,1.0,1.0,44.22022247314453,60.0,29.224489795918373,44.623023986816406,60.0,29.224489795918373,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9991174626623265
135.0,245.0,125.16326530612245,190.0,149.60000000000002,112.0,13.163265306122454,78.0,37.60000000000002,29.565380096435547,86.0,1.0,1.0,1.0,29.565380096435547,37.60000000000002,13.163265306122454,28.209182739257812,37.60000000000002,13.163265306122454,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926482991771797
136.0,285.0,130.9795918367347,174.0,162.0,116.0,14.979591836734699,58.0,46.0,27.92023277282715,86.0,1.0,1.0,1.0,27.92023277282715,46.0,14.979591836734699,27.580886840820312,46.0,14.979591836734699,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961913696654313
141.0,267.0,125.46938775510205,185.0,154.0,118.0,7.469387755102048,67.0,36.0,25.07408905029297,86.0,1.0,1.0,1.0,25.07408905029297,36.0,7.469387755102048,23.058944702148438,37.0,8.551020408163268,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8712911361458854
144.0,219.0,159.91836734693877,238.0,195.2,115.0,44.918367346938766,123.0,80.19999999999999,68.11400604248047,86.0,1.0,1.0,1.0,66.93431854248047,80.19999999999999,44.918367346938766,68.11400604248047,80.19999999999999,44.918367346938766,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999889417665738
146.0,314.0,134.10204081632654,179.0,163.2,114.0,20.102040816326536,65.0,49.19999999999999,32.37163543701172,86.0,1.0,1.0,1.0,32.3421745300293,49.19999999999999,20.102040816326536,32.37163543701172,49.19999999999999,20.102040816326536,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9851702950971499
150.0,240.0,123.3265306122449,179.0,152.40000000000003,115.0,8.326530612244895,64.0,37.400000000000034,23.01827621459961,86.0,1.0,1.0,1.0,23.01827621459961,37.400000000000034,8.326530612244895,20.4248046875,37.400000000000034,8.326530612244895,18.0,0.0,1.0,0.0,1.0,2.0,1.0,0.8268353918827915
154.0,199.0,127.0,168.0,149.4,112.0,15.0,56.0,37.400000000000006,22.29314613342285,86.0,1.0,1.0,1.0,22.29314613342285,37.400000000000006,15.0,21.52275848388672,37.400000000000006,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899993033609745
160.0,250.0,126.75510204081633,173.0,153.20000000000002,115.0,11.755102040816325,58.0,38.20000000000002,28.9145565032959,86.0,1.0,1.0,1.0,28.9145565032959,38.20000000000002,11.755102040816325,27.886764526367188,38.20000000000002,11.755102040816325,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9198015272483641
161.0,289.0,146.3877551020408,235.0,180.00000000000006,113.0,33.38775510204081,122.0,67.00000000000006,53.712921142578125,86.0,1.0,1.0,1.0,53.15217971801758,67.00000000000006,33.38775510204081,53.712921142578125,67.00000000000006,33.38775510204081,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997526059717426
163.0,114.0,146.18367346938774,212.0,184.4,114.0,32.18367346938774,98.0,70.4,56.76348876953125,86.0,1.0,1.0,1.0,55.701717376708984,70.4,32.18367346938774,56.76348876953125,70.4,32.18367346938774,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997556987381948
169.0,164.0,129.9387755102041,182.0,153.60000000000002,112.0,17.938775510204096,70.0,41.60000000000002,27.98787498474121,86.0,1.0,1.0,1.0,27.98787498474121,41.60000000000002,17.938775510204096,27.72124481201172,41.60000000000002,17.938775510204096,23.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9592118222870062
173.0,290.0,129.6530612244898,176.0,157.4,115.0,14.65306122448979,61.0,42.400000000000006,24.708904266357422,86.0,1.0,1.0,1.0,24.708904266357422,42.400000000000006,14.65306122448979,23.17108154296875,42.400000000000006,12.204081632653057,24.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9347756522836194
174.0,250.0,132.9387755102041,184.0,153.60000000000002,119.0,13.938775510204096,65.0,34.60000000000002,23.732797622680664,86.0,1.0,1.0,1.0,23.732797622680664,34.60000000000002,13.938775510204096,23.678787231445312,34.60000000000002,13.938775510204096,25.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9376295476545686
175.0,352.0,126.89795918367346,188.0,153.8,115.0,11.897959183673464,73.0,38.80000000000001,26.571855545043945,86.0,1.0,1.0,1.0,26.571855545043945,38.80000000000001,11.897959183673464,25.33257293701172,38.80000000000001,11.897959183673464,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9220698626385104
182.0,191.0,128.18367346938774,179.0,149.0,113.0,15.183673469387742,66.0,36.0,20.29390525817871,86.0,1.0,1.0,1.0,20.29390525817871,36.0,15.183673469387742,19.989723205566406,36.0,15.183673469387742,27.0,0.0,1.0,0.0,1.0,2.0,1.0,0.8989832226344706
184.0,253.0,131.14285714285714,170.0,148.60000000000002,115.0,16.14285714285714,55.0,33.60000000000002,22.838634490966797,86.0,1.0,1.0,1.0,22.838634490966797,33.60000000000002,16.14285714285714,22.122337341308594,33.60000000000002,16.14285714285714,28.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9216308676450432
187.0,428.0,123.53061224489795,182.0,151.0,115.0,8.530612244897952,67.0,36.0,21.28583335876465,86.0,1.0,1.0,1.0,21.28583335876465,36.0,8.530612244897952,20.64801788330078,36.0,8.530612244897952,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8254136429318555
188.0,240.0,139.83673469387756,185.0,160.8,117.0,22.83673469387756,68.0,43.80000000000001,29.04043960571289,86.0,1.0,1.0,1.0,29.04043960571289,43.80000000000001,22.83673469387756,28.91717529296875,43.80000000000001,22.83673469387756,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9889585346829927
188.0,275.0,130.79591836734693,168.0,157.0,117.0,13.795918367346928,51.0,40.0,24.743032455444336,86.0,1.0,1.0,1.0,24.743032455444336,40.0,13.795918367346928,23.760009765625,40.0,13.795918367346928,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936140475086628
192.0,309.0,130.53061224489795,179.0,156.2,117.0,13.530612244897952,62.0,39.19999999999999,23.73879051208496,86.0,1.0,1.0,1.0,23.73879051208496,39.19999999999999,13.530612244897952,23.39472198486328,39.19999999999999,13.530612244897952,32.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9313278531609788
195.0,298.0,143.20408163265307,185.0,170.8,119.0,24.20408163265307,66.0,51.80000000000001,37.559410095214844,86.0,1.0,1.0,1.0,36.98622512817383,51.80000000000001,24.20408163265307,37.559410095214844,51.80000000000001,24.20408163265307,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964134094214285
199.0,248.0,137.53061224489795,191.0,169.40000000000003,117.0,20.530612244897952,74.0,52.400000000000034,34.20197296142578,86.0,1.0,1.0,1.0,34.03388977050781,52.400000000000034,20.530612244897952,34.20197296142578,52.400000000000034,20.530612244897952,34.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9916349341860543
204.0,170.0,132.14285714285714,167.0,157.2,117.0,15.142857142857139,50.0,40.19999999999999,26.436445236206055,86.0,1.0,1.0,1.0,26.436445236206055,40.19999999999999,15.142857142857139,25.809585571289062,40.19999999999999,15.142857142857139,35.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9487908626031931
206.0,196.0,144.48979591836735,209.0,173.0,114.0,30.48979591836735,95.0,59.0,40.53083038330078,86.0,1.0,1.0,1.0,39.850833892822266,59.0,30.48979591836735,40.53083038330078,59.0,30.48979591836735,36.0,0.0,1.0,0.0,1.0,2.0,1.0,0.998723503023883
211.0,129.0,131.3673469387755,186.0,158.0,109.5,21.867346938775512,76.5,48.5,30.04846954345703,86.0,1.0,1.0,1.0,30.02793312072754,48.5,21.867346938775512,30.04846954345703,48.5,21.867346938775512,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9813372845051603
216.0,290.0,134.75510204081633,168.0,157.4,118.0,16.755102040816325,50.0,39.400000000000006,23.317337036132812,86.0,1.0,1.0,1.0,23.317337036132812,39.400000000000006,16.755102040816325,22.207908630371094,39.400000000000006,16.755102040816325,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9560837502924002
217.0,204.0,128.26530612244898,198.0,158.2,115.0,13.265306122448976,83.0,43.19999999999999,27.935117721557617,86.0,1.0,1.0,1.0,27.935117721557617,43.19999999999999,13.265306122448976,26.399169921875,43.19999999999999,13.265306122448976,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9517525975178152
219.0,178.0,125.24489795918367,163.0,153.0,114.0,11.244897959183675,49.0,39.0,20.970802307128906,86.0,1.0,1.0,1.0,20.970802307128906,39.0,11.244897959183675,20.479202270507812,40.30000000000001,15.295918367346928,40.0,0.0,1.0,0.0,1.0,2.0,1.0,0.8632801587041952
223.0,241.0,135.18367346938774,187.0,169.60000000000002,117.0,18.18367346938774,70.0,52.60000000000002,33.69566345214844,86.0,1.0,1.0,1.0,33.69566345214844,52.60000000000002,18.18367346938774,32.33147430419922,52.60000000000002,18.18367346938774,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9882110639164895
223.0,275.0,128.9591836734694,179.0,158.2,118.0,10.959183673469397,61.0,40.19999999999999,23.219423294067383,86.0,1.0,1.0,1.0,23.219423294067383,40.19999999999999,10.959183673469397,21.84333038330078,41.0,12.612244897959187,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9187759422498463
225.0,120.0,125.36734693877551,182.0,152.8,113.0,12.367346938775512,69.0,39.80000000000001,25.4881591796875,86.0,1.0,1.0,1.0,25.4881591796875,39.80000000000001,12.367346938775512,24.9775390625,39.80000000000001,12.367346938775512,42.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9044612170924734
226.0,323.0,128.3469387755102,192.0,160.4,117.0,11.34693877551021,75.0,43.400000000000006,25.5998592376709,86.0,1.0,1.0,1.0,25.5998592376709,43.400000000000006,11.34693877551021,23.37128448486328,46.80000000000001,12.979591836734699,45.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9373891015587903
227.0,154.0,144.3265306122449,199.0,175.20000000000002,115.0,29.32653061224491,84.0,60.20000000000002,45.32460021972656,86.0,1.0,1.0,1.0,45.10906219482422,60.20000000000002,29.32653061224491,45.32460021972656,60.20000000000002,29.32653061224491,44.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9989167883184435
229.0,103.0,128.9591836734694,164.0,149.4,109.0,19.959183673469397,55.0,40.400000000000006,23.374595642089844,86.0,1.0,1.0,1.0,23.374595642089844,40.400000000000006,19.959183673469397,23.08123016357422,36.900000000000006,15.336734693877546,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9335830952638821
234.0,237.0,134.44897959183675,180.0,157.4,118.0,16.448979591836746,62.0,39.400000000000006,25.754779815673828,86.0,1.0,1.0,1.0,25.754779815673828,39.400000000000006,16.448979591836746,25.608856201171875,39.400000000000006,16.448979591836746,47.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9621483383315013
238.0,136.0,151.59183673469389,213.0,195.8,114.0,37.591836734693885,99.0,81.80000000000001,64.1178207397461,86.0,1.0,1.0,1.0,63.32205581665039,81.80000000000001,37.591836734693885,64.1178207397461,81.80000000000001,37.591836734693885,48.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9999485132645479
240.0,210.0,125.20408163265306,179.0,156.4,114.0,11.204081632653057,65.0,42.400000000000006,25.34877586364746,86.0,1.0,1.0,1.0,25.34877586364746,42.400000000000006,11.204081632653057,21.948822021484375,42.400000000000006,11.204081632653057,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9040488688946884
242.0,312.0,142.55102040816325,218.0,169.2,117.0,25.551020408163254,101.0,52.19999999999999,42.77830123901367,86.0,1.0,1.0,1.0,42.77830123901367,52.19999999999999,25.551020408163254,42.69288635253906,52.19999999999999,25.244897959183675,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980451401930771
243.0,172.0,128.81632653061226,180.0,153.2,114.0,14.816326530612258,66.0,39.19999999999999,27.412769317626953,86.0,1.0,1.0,1.0,27.412769317626953,39.19999999999999,14.816326530612258,26.645484924316406,39.19999999999999,14.816326530612258,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9426159837532505
251.0,332.0,150.0408163265306,225.0,185.20000000000002,115.0,35.0408163265306,110.0,70.20000000000002,58.136009216308594,86.0,1.0,1.0,1.0,58.136009216308594,70.20000000000002,35.0408163265306,57.518638610839844,70.20000000000002,35.0408163265306,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998759260974619
253.0,284.0,132.87755102040816,163.0,152.0,113.0,19.877551020408163,50.0,39.0,21.8314266204834,86.0,1.0,1.0,1.0,21.8314266204834,39.0,19.877551020408163,21.192306518554688,38.0,19.20408163265307,54.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9640059583468685
254.0,229.0,134.9795918367347,185.0,165.4,120.0,14.979591836734699,65.0,45.400000000000006,30.15691375732422,86.0,1.0,1.0,1.0,30.076784133911133,45.400000000000006,14.979591836734699,30.15691375732422,45.400000000000006,14.979591836734699,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9774536397395555
256.0,175.0,127.79591836734694,168.0,152.0,113.5,14.295918367346943,54.5,38.5,22.378183364868164,86.0,1.0,1.0,1.0,22.378183364868164,38.5,14.295918367346943,21.186187744140625,38.5,14.295918367346943,55.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9010449687551885
263.0,162.0,141.12244897959184,203.0,179.00000000000003,113.0,28.122448979591837,90.0,66.00000000000003,43.074920654296875,86.0,1.0,1.0,1.0,43.056739807128906,66.00000000000003,28.122448979591837,43.074920654296875,66.00000000000003,28.122448979591837,56.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9986578118664962
264.0,216.0,129.59183673469389,197.0,154.20000000000002,123.0,6.591836734693885,74.0,31.200000000000017,22.98260498046875,86.0,1.0,0.0,0.0,0.0,0.0,0.0,22.98260498046875,31.200000000000017,6.591836734693885,57.0,0.0,1.0,0.0,1.0,2.0,1.0,0.8984319439169942
264.0,265.0,145.9591836734694,224.0,175.4,115.0,30.959183673469397,109.0,60.400000000000006,51.778106689453125,86.0,1.0,1.0,1.0,51.59462356567383,60.400000000000006,30.959183673469397,51.778106689453125,60.400000000000006,30.959183673469397,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995451092077366
267.0,175.0,122.61224489795919,162.0,148.2,110.0,12.612244897959187,52.0,38.19999999999999,22.982397079467773,86.0,1.0,1.0,1.0,22.982397079467773,38.19999999999999,12.612244897959187,20.965042114257812,38.19999999999999,12.612244897959187,59.0,0.0,1.0,0.0,1.0,2.0,1.0,0.8368539054254589
268.0,295.0,141.3877551020408,182.0,164.60000000000002,123.0,18.387755102040813,59.0,41.60000000000002,31.910247802734375,86.0,1.0,1.0,1.0,31.362749099731445,41.60000000000002,18.387755102040813,31.910247802734375,41.60000000000002,18.387755102040813,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9881931149329553
268.0,320.0,138.22448979591837,191.0,168.0,117.5,20.724489795918373,73.5,50.5,38.01896667480469,86.0,1.0,1.0,1.0,38.01896667480469,50.5,20.724489795918373,37.90382385253906,50.5,20.724489795918373,61.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9932608688261921
271.0,138.0,123.85714285714286,171.0,145.80000000000004,114.0,9.857142857142861,57.0,31.80000000000004,23.626970291137695,86.0,1.0,1.0,1.0,23.626970291137695,31.80000000000004,9.857142857142861,22.4693603515625,31.80000000000004,9.857142857142861,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8223248950710532
275.0,214.0,138.91836734693877,198.0,170.2,119.0,19.918367346938766,79.0,51.19999999999999,34.773799896240234,86.0,1.0,1.0,1.0,34.773799896240234,51.19999999999999,19.918367346938766,34.77058410644531,51.19999999999999,19.918367346938766,63.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9926758119352429
284.0,149.0,133.0612244897959,188.0,159.60000000000002,118.0,15.061224489795904,70.0,41.60000000000002,32.54345703125,86.0,1.0,1.0,1.0,32.427642822265625,41.60000000000002,15.061224489795904,32.54345703125,41.60000000000002,15.061224489795904,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9741670245830784
284.0,222.0,149.3673469387755,219.0,179.60000000000002,117.0,32.36734693877551,102.0,62.60000000000002,50.83134460449219,86.0,1.0,1.0,1.0,50.81458282470703,62.60000000000002,32.36734693877551,50.83134460449219,62.60000000000002,32.36734693877551,65.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9996634474347379
288.0,255.0,153.40816326530611,202.0,188.0,120.0,33.408163265306115,82.0,68.0,52.27436828613281,86.0,1.0,1.0,1.0,51.23733139038086,68.0,33.408163265306115,52.27436828613281,68.0,33.408163265306115,66.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9997998832612932
289.0,142.0,127.44897959183673,167.0,151.2,115.0,12.448979591836732,52.0,36.19999999999999,22.608749389648438,86.0,1.0,1.0,1.0,22.52828025817871,36.19999999999999,12.448979591836732,22.608749389648438,36.19999999999999,12.448979591836732,67.0,0.0,1.0,0.0,1.0,2.0,1.0,0.8822261592213135
289.0,241.0,135.24489795918367,182.0,164.60000000000002,114.0,21.244897959183675,68.0,50.60000000000002,29.08997917175293,86.0,1.0,1.0,1.0,29.08997917175293,50.60000000000002,21.244897959183675,27.641387939453125,50.60000000000002,21.244897959183675,68.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9847718692265897
293.0,194.0,135.9387755102041,177.0,164.2,118.0,17.938775510204096,59.0,46.19999999999999,30.056846618652344,86.0,1.0,1.0,1.0,29.88637924194336,46.19999999999999,17.938775510204096,30.056846618652344,46.19999999999999,17.938775510204096,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814810168961972
296.0,231.0,127.3265306122449,167.0,153.2,113.0,14.326530612244895,54.0,40.19999999999999,21.41363525390625,86.0,1.0,1.0,1.0,21.41363525390625,40.19999999999999,14.326530612244895,20.80756378173828,40.19999999999999,14.326530612244895,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9033958859641865
300.0,327.0,125.3061224489796,173.0,152.20000000000002,114.0,11.306122448979593,59.0,38.20000000000002,25.194257736206055,86.0,1.0,1.0,1.0,25.194257736206055,38.20000000000002,11.306122448979593,23.74462127685547,38.20000000000002,12.42857142857143,71.0,0.0,1.0,0.0,1.0,2.0,1.0,0.8855844408734415
302.0,266.0,132.6530612244898,182.0,165.20000000000002,115.0,17.65306122448979,67.0,50.20000000000002,31.73895835876465,86.0,1.0,1.0,1.0,31.73895835876465,50.20000000000002,17.65306122448979,30.35900115966797,50.20000000000002,17.65306122448979,72.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9798946910378518
303.0,187.0,126.57142857142857,165.0,153.0,119.0,7.571428571428569,46.0,34.0,21.793424606323242,86.0,1.0,1.0,1.0,21.793424606323242,34.0,7.571428571428569,21.36182403564453,35.0,11.306122448979579,73.0,0.0,1.0,0.0,1.0,2.0,1.0,0.8349283704802294
304.0,155.0,135.40816326530611,193.0,157.4,116.0,19.408163265306115,77.0,41.400000000000006,34.47306823730469,86.0,1.0,1.0,1.0,34.47306823730469,41.400000000000006,19.408163265306115,34.389869689941406,41.400000000000006,19.408163265306115,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9854488421206713
307.0,131.0,127.34693877551021,162.0,154.0,112.0,15.34693877551021,50.0,42.0,26.56220245361328,86.0,1.0,1.0,1.0,26.56220245361328,42.0,15.34693877551021,25.879005432128906,42.0,15.34693877551021,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9314927848957639
318.0,290.0,134.3469387755102,181.0,169.8,117.0,17.34693877551021,64.0,52.80000000000001,38.84581756591797,86.0,1.0,1.0,1.0,38.84581756591797,52.80000000000001,17.34693877551021,38.75239562988281,52.80000000000001,17.34693877551021,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9898586513752577
321.0,253.0,132.3265306122449,190.0,158.8,114.0,18.32653061224491,76.0,44.80000000000001,31.67376136779785,86.0,1.0,1.0,1.0,31.67376136779785,44.80000000000001,18.32653061224491,30.31067657470703,43.80000000000001,16.85714285714286,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9774863280869965
331.0,236.0,132.42857142857142,180.0,160.60000000000002,113.0,19.428571428571416,67.0,47.60000000000002,33.94251251220703,86.0,1.0,1.0,1.0,33.94251251220703,47.60000000000002,19.428571428571416,33.92451477050781,47.60000000000002,19.428571428571416,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829633826096601
335.0,222.0,133.9387755102041,190.0,169.40000000000003,112.0,21.938775510204096,78.0,57.400000000000034,35.81782531738281,86.0,1.0,1.0,1.0,35.81782531738281,57.400000000000034,21.938775510204096,35.371543884277344,57.400000000000034,21.938775510204096,79.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9919420292045852
342.0,150.0,126.65306122448979,159.0,149.20000000000002,112.0,14.65306122448979,47.0,37.20000000000002,23.494062423706055,86.0,1.0,1.0,1.0,23.494062423706055,37.20000000000002,14.65306122448979,22.938819885253906,37.20000000000002,14.65306122448979,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8944907900934144
357.0,191.0,129.30612244897958,201.0,158.0,113.0,16.30612244897958,88.0,45.0,26.429344177246094,86.0,1.0,1.0,1.0,26.429344177246094,45.0,16.30612244897958,26.33428955078125,45.0,16.30612244897958,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9633116268398605
358.0,303.0,126.85714285714286,177.0,158.0,111.0,15.857142857142861,66.0,47.0,32.217952728271484,86.0,1.0,1.0,1.0,32.217952728271484,47.0,15.857142857142861,31.856964111328125,47.0,15.857142857142861,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9620577734557977
388.0,259.0,132.22448979591837,186.0,159.2,114.0,18.224489795918373,72.0,45.19999999999999,32.51519775390625,86.0,1.0,1.0,1.0,31.939559936523438,45.19999999999999,18.224489795918373,32.51519775390625,45.19999999999999,18.224489795918373,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9789510343598676
75.0,250.0,128.89795918367346,177.0,153.8,113.0,15.897959183673464,64.0,40.80000000000001,26.652454376220703,87.0,1.0,1.0,1.0,26.652454376220703,40.80000000000001,15.897959183673464,26.037246704101562,40.80000000000001,15.897959183673464,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9428608522550508
81.0,292.0,128.9591836734694,179.0,155.20000000000005,117.0,11.959183673469397,62.0,38.200000000000045,31.789472579956055,87.0,1.0,1.0,1.0,31.789472579956055,38.200000000000045,11.959183673469397,31.519859313964844,43.400000000000034,14.775510204081627,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9486408566086393
84.0,277.0,133.44897959183675,175.0,153.60000000000002,117.0,16.448979591836746,58.0,36.60000000000002,25.03379249572754,87.0,1.0,1.0,1.0,25.03379249572754,36.60000000000002,16.448979591836746,23.51085662841797,36.60000000000002,16.448979591836746,2.0,1.0,1.0,1.0,1.0,4.0,1.0,0.9464907939582469
93.0,252.0,127.0,175.0,151.60000000000002,117.0,10.0,58.0,34.60000000000002,23.691577911376953,87.0,1.0,1.0,1.0,23.691577911376953,34.60000000000002,10.0,22.5633544921875,34.60000000000002,9.326530612244895,3.0,1.0,1.0,1.0,1.0,4.0,1.0,0.8588792265240495
99.0,270.0,126.28571428571429,181.0,152.2,114.5,11.785714285714292,66.5,37.69999999999999,24.217683792114258,87.0,1.0,1.0,1.0,24.217683792114258,37.69999999999999,11.785714285714292,22.942001342773438,37.69999999999999,11.785714285714292,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8983614787381851
105.0,244.0,152.16326530612244,255.0,210.40000000000003,116.0,36.16326530612244,139.0,94.40000000000003,73.18807220458984,87.0,1.0,1.0,1.0,72.91490936279297,94.40000000000003,36.16326530612244,73.18807220458984,94.40000000000003,36.16326530612244,6.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9999861388930642
110.0,217.0,133.46938775510205,186.0,159.0,118.0,15.469387755102048,68.0,41.0,34.288673400878906,87.0,1.0,1.0,1.0,34.288673400878906,41.0,15.469387755102048,33.981689453125,41.0,15.469387755102048,7.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9756175079177493
115.0,265.0,135.48979591836735,220.0,165.4,115.0,20.48979591836735,105.0,50.400000000000006,40.675148010253906,87.0,1.0,1.0,1.0,40.675148010253906,50.400000000000006,20.48979591836735,40.15632629394531,50.400000000000006,20.48979591836735,8.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9941205788060038
125.0,166.0,130.42857142857142,170.0,153.8,113.0,17.428571428571416,57.0,40.80000000000001,32.61426544189453,87.0,1.0,1.0,1.0,32.61426544189453,40.80000000000001,17.428571428571416,32.26362609863281,40.80000000000001,17.428571428571416,9.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9645185523310864
127.0,203.0,136.46938775510205,201.0,166.00000000000003,113.0,23.469387755102048,88.0,53.00000000000003,38.069671630859375,87.0,1.0,1.0,1.0,38.069671630859375,53.00000000000003,23.469387755102048,37.431373596191406,53.00000000000003,24.551020408163254,10.0,1.0,1.0,1.0,1.0,4.0,1.0,0.994086677975745
138.0,257.0,129.10204081632654,171.0,160.8,117.0,12.102040816326536,54.0,43.80000000000001,27.663232803344727,87.0,1.0,1.0,1.0,27.663232803344727,43.80000000000001,12.102040816326536,27.04131317138672,43.80000000000001,12.102040816326536,11.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9386926955520614
139.0,179.0,147.46938775510205,219.0,197.2,112.0,35.46938775510205,107.0,85.19999999999999,63.56365966796875,87.0,1.0,1.0,1.0,63.50550842285156,85.19999999999999,35.46938775510205,63.56365966796875,85.19999999999999,35.46938775510205,12.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9999299217524897
144.0,282.0,137.12244897959184,180.0,167.4,117.0,20.122448979591837,63.0,50.400000000000006,35.406211853027344,87.0,1.0,1.0,1.0,35.334991455078125,50.400000000000006,20.122448979591837,35.406211853027344,50.400000000000006,20.122448979591837,14.0,0.0,1.0,0.0,1.0,2.0,1.0,0.9902672012360016
145.0,243.0,125.16326530612245,167.0,158.0,115.0,10.163265306122454,52.0,43.0,25.24303436279297,87.0,1.0,1.0,1.0,25.24303436279297,43.0,10.163265306122454,24.014633178710938,43.0,10.673469387755105,13.0,1.0,0.0,1.0,0.0,2.0,1.0,0.8490589702055464
150.0,264.0,135.81632653061226,177.0,158.4,117.5,18.31632653061226,59.5,40.900000000000006,28.797286987304688,87.0,1.0,1.0,1.0,28.797286987304688,40.900000000000006,18.31632653061226,28.200462341308594,40.900000000000006,18.31632653061226,15.0,0.0,1.0,0.0,1.0,2.0,1.0,0.974701668204039
150.0,378.0,124.16326530612245,165.0,155.0,114.0,10.163265306122454,51.0,41.0,25.231718063354492,87.0,1.0,1.0,1.0,25.231718063354492,41.0,10.163265306122454,23.51605224609375,41.0,10.163265306122454,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8752322791505428
